"countryCode_ISO3","level","lon","lat"
"GAB",1,10.0371204776534,0.305468715564601
"GAB",1,13.7250540250637,-1.32688707577942
"GAB",1,10.5712528538429,-0.444478137117346
"GAB",1,11.1984671612397,-1.65381750887405
"GAB",1,11.1064393710482,-3.04452632252048
"GAB",1,12.8538847921265,0.47210074584149
"GAB",1,12.6172513237009,-0.852379658688628
"GAB",1,9.69720613038017,-1.63696772729392
"GAB",1,11.9526164953672,1.40177476619808
"GMB",1,-16.6525705218275,13.4493369690445
"GMB",1,-15.7429781647569,13.3859069996777
"GMB",1,-14.9290426599121,13.599456104674
"GMB",1,-16.0085011773733,13.5074670848515
"GMB",1,-14.1602547439557,13.3938191456937
"GMB",1,-16.4014931538941,13.2453521319133
"GEO",1,41.1798690026827,43.1053783544879
"GEO",1,42.0818677139267,41.649113127534
"GEO",1,42.1456884076783,41.9640930929792
"GEO",1,42.9553187361535,42.1575546489222
"GEO",1,45.7791648967278,41.7637439742537
"GEO",1,44.5069555711453,41.4944317147234
"GEO",1,44.7434493457209,42.296350345137
"GEO",1,43.1583840381278,42.6457584068678
"GEO",1,42.2762250063801,42.699988514781
"GEO",1,43.3249190469958,41.5388365753914
"GEO",1,44.0079407930726,42.1079421319198
"GEO",1,44.8328707988173,41.7017369561261
"DEU",1,9.05149838210851,48.5469741536483
"DEU",1,11.4158547165824,48.968008971556
"DEU",1,13.4017935928741,52.5016974268736
"DEU",1,13.3947382765268,52.4832182126437
"DEU",1,8.78586567232924,53.1087598311248
"DEU",1,10.0277833681108,53.5448528887468
"DEU",1,9.03355526149804,50.6110603981057
"DEU",1,12.5175708629207,53.7259948915953
"DEU",1,9.15787119250249,52.7759251496282
"DEU",1,7.56613755994065,51.4874036007548
"DEU",1,7.44768530533682,49.9196838752869
"DEU",1,6.95298284382255,49.3848366161998
"DEU",1,13.3504589663967,51.0556957242264
"DEU",1,11.6996524820403,52.0211547101934
"DEU",1,9.80941643009902,54.1783160933742
"DEU",1,11.0240330969389,50.9070097391844
"GHA",1,-2.45022169508372,6.91610648064773
"GHA",1,-1.45680874776962,6.7999477863834
"GHA",1,-2.50318032818675,7.6934714983903
"GHA",1,-1.07796218172639,7.88578772867743
"GHA",1,-1.21544639480348,5.56773844219152
"GHA",1,-0.448362653503819,6.41804985586939
"GHA",1,0.0484273710931234,5.80560689066589
"GHA",1,-0.593242592667528,10.3288885331727
"GHA",1,-0.286101974185761,9.46377256060884
"GHA",1,0.273034707094087,7.96951945556047
"GHA",1,-1.53277459818566,9.03615326163445
"GHA",1,-0.803155573952537,10.780725004553
"GHA",1,-2.21213086200492,10.4263081464472
"GHA",1,0.547692538510744,6.42402785192855
"GHA",1,-2.14904184567688,5.40025050810494
"GHA",1,-2.78837580141121,6.22494069952146
"GRC",1,26.2432180839062,39.1694025189465
"GRC",1,24.1958688475811,40.2674677816717
"GRC",1,23.700311106927,38.050213819974
"GRC",1,24.8434544387406,35.2311841863431
"GRC",1,21.140143799129,39.9927021627331
"GRC",1,23.8805480877925,40.9317223357725
"GRC",1,22.2618611893406,37.5059284531018
"GRC",1,22.3234065902107,39.1544109794232
"GRL",1,-44.0880344938625,61.3637509752802
"GRL",1,-36.0912923519514,79.1064339277183
"GRL",1,-55.7611362404485,76.2748459339264
"GRL",1,-48.8049960474553,66.2761333398687
"GRL",1,-38.8853232554894,67.5869067814734
"GRD",1,-61.4535863167325,12.4795376328511
"GRD",1,-61.6525848381883,12.1173995925392
"GRD",1,-61.6805250780122,12.0436459777019
"GRD",1,-61.7353487385023,12.0535636549374
"GRD",1,-61.7168381613153,12.1399784570268
"GRD",1,-61.6904427838782,12.1865628801375
"GRD",1,-61.6399425894303,12.1997814205629
"GLP",1,-61.6797041245735,16.1593892866677
"GLP",1,-61.4284809522875,16.3263163438314
"GUM",1,144.744422328204,13.466518084354
"GUM",1,144.66921511927,13.3567319651372
"GUM",1,144.725678014581,13.4571392326873
"GUM",1,144.809902648041,13.4766850147197
"GUM",1,144.769889760467,13.4419538445067
"GUM",1,144.847524043646,13.5604590945748
"GUM",1,144.750505668318,13.4742690054558
"GUM",1,144.734797269787,13.2945550655404
"GUM",1,144.829288517457,13.4650343627982
"GUM",1,144.688659223864,13.26602889006
"GUM",1,144.772485636086,13.471129458665
"GUM",1,144.688366244663,13.44350698083
"GUM",1,144.681530852069,13.3999915016051
"GUM",1,144.760991650992,13.4604505025321
"GUM",1,144.723744703108,13.3381549405456
"GUM",1,144.796923377374,13.5057122458792
"GUM",1,144.668432235346,13.3081738881178
"GUM",1,144.900945300763,13.5691844423366
"GUM",1,144.743325608544,13.4059176122895
"GTM",1,-90.132500004017,15.6359062766652
"GTM",1,-90.3710538783271,15.1012647244143
"GTM",1,-90.9203409707022,14.6940520954682
"GTM",1,-89.4182715500873,14.6902149460852
"GTM",1,-90.0805122826969,14.894909814692
"GTM",1,-90.9963822341026,14.1638979176393
"GTM",1,-90.4877986829568,14.6299198266757
"GTM",1,-91.5461212680311,15.6589066802085
"GTM",1,-89.0385157400371,15.5512492168823
"GTM",1,-89.9450202376629,14.6202232475757
"GTM",1,-89.8919982591647,14.2118778446478
"GTM",1,-90.0153115151505,16.9754755416372
"GTM",1,-91.7140471576997,14.7876889568571
"GTM",1,-90.9356506817667,15.4346819167392
"GTM",1,-91.7894274427258,14.4187899795516
"GTM",1,-90.7414731702929,14.5528085209546
"GTM",1,-91.9317617885636,15.0185559201389
"GTM",1,-90.3339300234612,14.167164584757
"GTM",1,-91.2589459506856,14.7166680511711
"GTM",1,-91.4086271478098,14.4035681200499
"GTM",1,-91.3772395100242,15.0131862136191
"GTM",1,-89.5069526527557,15.0353470331116
"GGY",1,-2.19894693400806,49.7158325661112
"GGY",1,-2.59465798739036,49.4639712454068
"GGY",1,-2.59524517659541,49.4267901958708
"GGY",1,-2.57464554034665,49.4478876052183
"GGY",1,-2.55475370404947,49.4316310914497
"GGY",1,-2.54591223788108,49.4573438067413
"GGY",1,-2.63725528242704,49.4369482356281
"GGY",1,-2.54096616613665,49.4805995320422
"GGY",1,-2.62095895590138,49.4477604223914
"GGY",1,-2.36338168453027,49.4289821698235
"GGY",1,-2.66581800892775,49.4302554440175
"GGY",1,-2.52273760969669,49.4961986017396
"GIN",1,-13.7433812457086,11.3870118993318
"GIN",1,-13.5620768281643,9.63289127190456
"GIN",1,-10.6586401725676,10.4942128301286
"GIN",1,-9.33642829554764,10.587325790223
"GIN",1,-13.117860744646,10.2206070341636
"GIN",1,-12.0174919390206,11.7563803795623
"GIN",1,-12.0758364946376,10.6699698226819
"GIN",1,-8.89898981059047,8.43836185697861
"GNB",1,-14.7070753170428,12.1636855972341
"GNB",1,-15.7801557725257,11.8765621806007
"GNB",1,-15.611027948006,11.8758763430753
"GNB",1,-16.1276357470226,11.103818318148
"GNB",1,-16.035357260856,12.2201675568282
"GNB",1,-14.1103410594116,12.1634254988273
"GNB",1,-15.2701883873547,12.2871437213579
"GNB",1,-15.1853823253606,11.6631660279946
"GNB",1,-14.9831141734248,11.3365019035602
"GUY",1,-59.7468865131931,7.61954820416202
"GUY",1,-59.9496220265473,6.15342207601834
"GUY",1,-58.1213175346661,6.49175376960555
"GUY",1,-57.6590929650667,3.38752598330758
"GUY",1,-58.3801412242661,6.5582195464031
"GUY",1,-57.8453657830461,6.20430922128542
"GUY",1,-58.8412081069481,7.17040259453439
"GUY",1,-59.3011032240534,4.86009309026077
"GUY",1,-58.2935014003425,5.36447344661903
"GUY",1,-58.9718214429469,2.83677418156659
"HTI",1,-71.9817022679347,19.0098294826557
"HTI",1,-74.1419366664274,18.5040280723041
"HTI",1,-72.5672718372108,19.3325038121722
"HTI",1,-73.3947622499175,18.4327847692712
"HTI",1,-72.2971425486684,19.600214821847
"HTI",1,-71.8883413399995,19.5087185774053
"HTI",1,-73.0605146509733,19.7999358446861
"HTI",1,-72.3265307976085,18.5361491391467
"HTI",1,-73.7177941871811,18.2834084040012
"HTI",1,-72.3603166266543,18.2528597527023
"HND",1,-87.1640601234596,15.6626101630345
"HND",1,-87.1160111937366,13.3462575059042
"HND",1,-85.6116455144724,15.6404362227254
"HND",1,-87.6400993430367,14.6133204844906
"HND",1,-88.8940849287981,14.8991169372511
"HND",1,-87.9967219497013,15.3971412493798
"HND",1,-86.4828769072176,14.0167905854705
"HND",1,-87.1879909954705,14.2843100810865
"HND",1,-84.3507285484523,15.2241882545779
"HND",1,-88.2041664973699,14.3172321089055
"HND",1,-86.4345145546788,16.3665100340139
"HND",1,-87.8823577754135,14.0949616307924
"HND",1,-88.587473543344,14.3973623490862
"HND",1,-89.0432005479063,14.4774010701164
"HND",1,-85.9368818343567,14.8308353983883
"HND",1,-88.3471160589464,15.0870386820176
"HND",1,-87.588253181256,13.5515650549306
"HND",1,-87.2027766012088,15.3007286811455
"HUN",1,19.375401660882,46.5661218725961
"HUN",1,18.1969896747431,46.0436517057021
"HUN",1,21.0065162192894,46.7368811669841
"HUN",1,20.9629515302747,48.2015117555722
"HUN",1,19.1029440250045,47.4863341926361
"HUN",1,20.2332507871491,46.4303345984555
"HUN",1,18.5318903193456,47.132237746772
"HUN",1,17.2807556767002,47.6429305679079
"HUN",1,21.4592296559516,47.4741999752569
"HUN",1,20.1958967772482,47.782148072111
"HUN",1,20.4179435364814,47.2646094535149
"HUN",1,18.3100930518067,47.6110742726456
"HUN",1,19.5203921263505,47.9887128744445
"HUN",1,19.3364718755689,47.4163684368905
"HUN",1,17.6038907697661,46.4542918855198
"HUN",1,22.0834840452245,47.999140279607
"HUN",1,18.53533514626,46.5131908380311
"HUN",1,16.7525969692384,47.1489378444767
"HUN",1,17.6522678199897,47.1321652857107
"HUN",1,16.9033566918005,46.6929266184717
"ISL",1,-15.4117045136471,64.9229765447851
"ISL",1,-21.6453042533419,64.1750313363913
"ISL",1,-17.113967291092,65.5477145255319
"ISL",1,-19.6772368349796,65.372988974164
"ISL",1,-19.2424733664104,64.1419818459575
"ISL",1,-22.3100349175337,63.9305354893571
"ISL",1,-22.561908014302,65.8153940517506
"ISL",1,-21.6927573269107,64.8461771537103
"IND",1,92.8302076254453,12.6024094277121
"IND",1,79.9379036820259,15.7294390073217
"IND",1,96.1080623193779,27.5979946620129
"Z07",1,94.3660090944892,28.1415125338311
"IND",1,92.8329734153987,26.36437873733
"IND",1,85.6050360058765,25.685723392241
"IND",1,76.7682754744912,30.7338522112237
"IND",1,82.0420607766217,21.2899472706769
"IND",1,73.0808914621427,20.1947931533621
"IND",1,72.8594073309256,20.4137609251745
"IND",1,74.0574441167258,15.3600168063936
"IND",1,71.6043674236277,22.6967635057467
"IND",1,76.3324216297835,29.2070358111519
"IND",1,77.2210908815596,31.9335797820674
"Z04",1,78.5980003830918,32.1089301945652
"Z09",1,78.7972907227676,31.3551205462805
"Z01",1,76.5759101193508,33.7796374834952
"IND",1,85.559490073874,23.661100076438
"IND",1,76.1659026057977,14.7239748520961
"IND",1,76.4045253538664,10.4569743221748
"IND",1,73.0492263955989,8.28052258685334
"IND",1,78.2930301467824,23.5600181461824
"IND",1,76.1162406013661,19.4670107689106
"IND",1,93.8830796041972,24.7411578483115
"IND",1,91.2780932506645,25.5364033072647
"IND",1,92.8361359437339,23.3108942848597
"IND",1,94.4712896904288,26.0690889226801
"IND",1,77.1089671447503,28.6466852449405
"IND",1,84.4199389833185,20.5160391771323
"IND",1,79.748296644126,11.909327854837
"IND",1,75.4089706436042,30.8477305006394
"IND",1,73.8474310516391,26.610598147607
"IND",1,88.472985286315,27.5724615321388
"IND",1,78.402338936531,11.0162274738714
"IND",1,79.0600313880311,17.8018971914709
"IND",1,91.7421480787218,23.7458010949906
"IND",1,80.5484590923462,26.94867840404
"IND",1,79.1932464378237,30.1378665231936
"Z05",1,80.1265921883604,30.7400322114254
"Z09",1,79.1057760797702,31.256134629895
"IND",1,87.9525857400136,23.9338973204714
"IDN",1,96.9433110566425,4.28512466080598
"IDN",1,115.116607997874,-8.35557701470891
"IDN",1,105.984731509026,-2.2517842607796
"IDN",1,106.122656624274,-6.45442671016775
"IDN",1,102.338351490905,-3.51546540159714
"IDN",1,122.37636187104,0.686813057364079
"IDN",1,106.838759530618,-6.20872371550815
"IDN",1,102.72366194244,-1.69959772091223
"IDN",1,107.603173475655,-6.92076408473923
"IDN",1,110.200312163087,-7.2617747416225
"IDN",1,112.615179981154,-7.81757771022717
"IDN",1,111.153743353306,-0.0691590699670922
"IDN",1,115.387815043426,-2.95008386330091
"IDN",1,113.41749291549,-1.60278797245183
"IDN",1,116.456343610381,0.463743884569953
"IDN",1,116.151734504928,2.86057115205934
"IDN",1,108.202152242622,3.91600273448982
"IDN",1,105.021662548399,-4.91428904855327
"IDN",1,129.46329122009,-3.20243431364523
"IDN",1,128.015319616726,0.87147537939879
"IDN",1,117.857286331028,-8.63083377246906
"IDN",1,121.142317344103,-8.60492613897329
"IDN",1,138.755968062673,-4.59150987993529
"IDN",1,133.17817293056,-2.13268984436208
"IDN",1,101.737920042315,0.462055949542901
"IDN",1,119.346861697754,-2.46244918399678
"IDN",1,120.151425452417,-3.65051555056304
"IDN",1,121.080593209284,-0.984675805094279
"IDN",1,121.821656890197,-3.79601101820618
"IDN",1,124.267788811196,0.883192509251914
"IDN",1,100.65449165825,-0.686564465682144
"IDN",1,104.169338677534,-3.22118864394768
"IDN",1,99.1546791433555,2.3041967229036
"IDN",1,110.44540683646,-7.89509136703445
"IRN",1,50.8178379221019,35.9490933002481
"IRN",1,48.0448643688433,38.4548946031585
"IRN",1,51.3772761719061,28.861608477348
"IRN",1,50.6489452290466,31.9473577513733
"IRN",1,46.5902611048343,37.9782765175584
"IRN",1,52.4680435000764,33.18916395669
"IRN",1,53.1813652805254,29.3141295399766
"IRN",1,49.4540885204077,37.2794719428138
"IRN",1,55.0645608805474,37.2993457433624
"IRN",1,48.5497631263424,34.8721883695628
"IRN",1,56.234565248509,27.1312442484346
"IRN",1,46.8353984137936,33.1898739034727
"IRN",1,57.2737385916314,29.5997721937912
"IRN",1,46.6322861590941,34.4569981812746
"IRN",1,48.9661314969705,31.5059284442482
"IRN",1,50.7320324595507,30.811961794995
"IRN",1,46.9609077967177,35.7215965910922
"IRN",1,48.4039762925868,33.485539507771
"IRN",1,49.9311101590947,34.576905560746
"IRN",1,52.3662212412734,36.3776773527555
"IRN",1,57.0354034121803,37.4043932055606
"IRN",1,49.7215805576522,36.0954210298506
"IRN",1,50.9825068675357,34.6951392290743
"IRN",1,58.8750693353396,35.5057661108348
"IRN",1,54.6612807098584,35.4794605140563
"IRN",1,60.6834629509348,27.841270088497
"IRN",1,59.610194628628,32.3759392400258
"IRN",1,51.8769166031491,35.5567808045277
"IRN",1,45.2755586945624,37.7426112508094
"IRN",1,55.6108931463538,32.5836280438095
"IRN",1,48.358204917161,36.5275455899452
"IRQ",1,41.6251952317691,32.9664712028508
"IRQ",1,47.3810426240981,30.3892286099783
"IRQ",1,45.3559144931382,30.1892712494569
"IRQ",1,45.0437766291204,31.8472895529859
"IRQ",1,43.7792153754155,31.1159975713406
"IRQ",1,44.2197736529352,36.3716227713929
"IRQ",1,45.2857908596891,35.5445302352038
"IRQ",1,44.0949647425892,35.3412106964862
"IRQ",1,44.5096002621485,32.6086687283275
"IRQ",1,44.3881360928978,33.3269597838706
"IRQ",1,46.3255751747717,31.207947588143
"IRQ",1,43.1560009179574,37.054292196512
"IRQ",1,45.0741900052594,33.9032698069673
"IRQ",1,43.7823511030586,32.4337620194336
"IRQ",1,47.0350810018753,31.9102316811838
"IRQ",1,42.4677255066316,35.9982591964758
"IRQ",1,43.5950995251022,34.5180886365651
"IRQ",1,45.701329211733,32.6515020222
"IRL",1,-6.82304326690425,52.7298256775982
"IRL",1,-7.35296666857152,53.9954216453298
"IRL",1,-9.04233195791285,52.8408644018969
"IRL",1,-7.90021621644328,54.923379061231
"IRL",1,-6.28602026003034,53.3935938426091
"IRL",1,-8.93455361490654,53.3658983892436
"IRL",1,-9.71659174901692,52.1224124287345
"IRL",1,-6.81840057032427,53.1913314119888
"IRL",1,-7.23352345963203,52.5750722338018
"IRL",1,-7.35587889778318,52.9840454351623
"IRL",1,-8.02331600022999,54.1411302007388
"IRL",1,-8.74965372710248,52.496235235691
"IRL",1,-7.72493698417132,53.7129343758205
"IRL",1,-6.41398698712695,53.9100809994014
"IRL",1,-9.38038965311457,53.9259628375895
"IRL",1,-6.73209257486278,53.632147471907
"IRL",1,-6.92372744309521,54.1556917193271
"IRL",1,-7.59985433094194,53.2083892079716
"IRL",1,-8.24676164356877,53.7250465477956
"IRL",1,-8.62351327158719,54.1576343270621
"IRL",1,-7.95836472826474,52.6450443549619
"IRL",1,-7.59689148228906,52.1737295396041
"IRL",1,-7.44295754024789,53.5289691329799
"IRL",1,-6.57107700742609,52.4609446222287
"IRL",1,-6.37240923241849,52.9793657771185
"IRL",1,-8.82852583212903,51.920753342241
"IMN",1,-4.4481650615973,54.3690611778449
"IMN",1,-4.70887916696614,54.1090426787709
"IMN",1,-4.53443058109554,54.3105034739722
"IMN",1,-4.51863688694818,54.1894613728822
"IMN",1,-4.39081881263851,54.386782929607
"IMN",1,-4.65578460927307,54.0767668383821
"IMN",1,-4.49120598699104,54.1583682704089
"IMN",1,-4.39677514138489,54.2538932698002
"IMN",1,-4.61740802157066,54.2205144289127
"IMN",1,-4.51006892058282,54.357698016138
"IMN",1,-4.45564239794856,54.3004194376989
"IMN",1,-4.63317709076711,54.1218276405916
"IMN",1,-4.56594964789094,54.1788709894234
"IMN",1,-4.56284166644209,54.2683518441973
"IMN",1,-4.46668895929359,54.1944426695492
"IMN",1,-4.68603424374665,54.1771228133857
"IMN",1,-4.68871520920644,54.2223748034479
"IMN",1,-4.76278325722713,54.0904871754247
"IMN",1,-4.74154097335726,54.0760409490734
"IMN",1,-4.38907755738188,54.3251434275765
"IMN",1,-4.57096642814973,54.1201004854923
"ISR",1,35.7553475929223,33.012342236049
"ISR",1,34.8689872753257,30.841243022291
"ISR",1,35.0191226907882,32.613705015673
"ISR",1,34.8828929069111,32.066926999746
"ISR",1,35.3876290289363,32.8198689413579
"ISR",1,35.0074235699796,31.7464268690573
"ISR",1,34.8108055230325,32.0836397075363
"ITA",1,13.8547341400491,42.2298168374118
"ITA",1,16.613303801307,40.9909053689619
"ITA",1,16.0817471335779,40.5025585385895
"ITA",1,16.3481361725753,39.0748088457999
"ITA",1,14.8428794096532,40.8639063668094
"ITA",1,11.0176184192057,44.5388396599628
"ITA",1,13.0579774310376,46.1569007599249
"ITA",1,12.7648802591637,41.9847955853117
"ITA",1,8.70863217536291,44.2663805275557
"ITA",1,9.77087195864823,45.6273733546819
"ITA",1,13.1052411639935,43.3690755472177
"ITA",1,14.5960275423982,41.6854596591999
"ITA",1,7.92836794638999,45.0682130685959
"ITA",1,9.03654785792936,40.097703721948
"ITA",1,14.1544612186598,37.5902184700224
"ITA",1,11.1349906035704,43.4655295731983
"ITA",1,11.284338976608,46.444968470025
"ITA",1,12.4906169063759,42.9687177550754
"ITA",1,7.39374273564819,45.7327588877896
"ITA",1,11.8437324170326,45.6695213653719
"JAM",1,-77.2795937661239,17.9877428015093
"JAM",1,-78.1257428229082,18.3851491550934
"JAM",1,-76.7703661469884,17.9725924049667
"JAM",1,-77.5070716401953,18.0356762236269
"JAM",1,-76.516116359506,18.1192998348397
"JAM",1,-76.7619264737729,18.0503492513369
"JAM",1,-77.2598329147892,18.321286513448
"JAM",1,-77.018491882105,18.0507054321844
"JAM",1,-77.7442214712883,18.0606272795933
"JAM",1,-77.8464443276162,18.3901245205704
"JAM",1,-76.889010142744,18.284284172624
"JAM",1,-76.4526032635492,17.9497778814625
"JAM",1,-77.6054356672819,18.3633041397888
"JAM",1,-78.0935287124167,18.251666137744
"JPN",1,137.211811849456,35.0365711362511
"JPN",1,140.414169327735,39.7493935121855
"JPN",1,140.830795057744,40.7826295383561
"JPN",1,140.199335415504,35.5114744120826
"JPN",1,132.854721593664,33.6060869835459
"JPN",1,136.225234098381,35.8475997940639
"JPN",1,130.667843216409,33.5248157491658
"JPN",1,140.223466691781,37.3801862033804
"JPN",1,137.056372204762,35.7807233326654
"JPN",1,138.98572939632,36.5054906060286
"JPN",1,132.78917093418,34.6223227826733
"JPN",1,142.567212473919,43.397158086007
"JPN",1,134.82698438428,35.0950744754524
"JPN",1,140.319896276455,36.3051948347951
"JPN",1,136.769591888089,36.7688640930099
"JPN",1,141.362013536015,39.5967945278206
"JPN",1,133.974872441505,34.2138082320134
"JPN",1,130.631019821716,31.6382485452546
"JPN",1,139.335479708284,35.4151762914416
"JPN",1,133.369941475395,33.4252969142321
"JPN",1,130.832274273484,32.6440920980885
"JPN",1,135.442638610532,35.2549884600584
"JPN",1,136.374671584857,34.5100121685171
"JPN",1,140.924647624586,38.4486692460622
"JPN",1,131.299348078024,32.1953896930344
"JPN",1,138.046290245277,36.1359230717477
"JPN",1,129.923884629699,32.9480346560479
"JPN",1,135.871725991708,34.3183927940726
"JPN",1,138.959362964317,37.4867025439851
"JPN",1,131.431398711327,33.2014594493134
"JPN",1,133.814950211569,34.9060765584813
"JPN",1,127.960108205989,26.4942679545175
"JPN",1,135.508513591834,34.6220554281493
"JPN",1,130.117400741435,33.2855237561242
"JPN",1,139.347573688485,35.9973566785515
"JPN",1,136.138115394246,35.2166166371063
"JPN",1,132.517798909641,35.0081095033994
"JPN",1,138.337670595208,35.0224676934639
"JPN",1,139.819359496916,36.6909172787539
"JPN",1,134.239690146691,33.918564864164
"JPN",1,139.442100830292,35.7128596360424
"JPN",1,133.863844367112,35.3592958383774
"JPN",1,137.269508903269,36.6379189961694
"JPN",1,135.50491581197,33.9135910225169
"JPN",1,140.10234224384,38.4509192312368
"JPN",1,131.551843417631,34.2116330433159
"JPN",1,138.611509324379,35.6128910501916
"JEY",1,-2.04820295782078,49.1869995299776
"JEY",1,-2.19906777434615,49.1867685798235
"JEY",1,-2.06562935467794,49.1721394953379
"JEY",1,-2.11126501244596,49.1954137478716
"JEY",1,-2.13362428906331,49.2433781875364
"JEY",1,-2.14107095425781,49.2172270952863
"JEY",1,-2.0421690045549,49.2191328636956
"JEY",1,-2.17088733787784,49.2397735489545
"JEY",1,-2.21906989125709,49.2376353574083
"JEY",1,-2.18526005541914,49.21211827939
"JEY",1,-2.07637705185942,49.1991268787471
"JEY",1,-2.08968674222311,49.2309187491007
"JOR",1,35.7950515526135,32.3028054471845
"JOR",1,36.3873833495245,31.5900632816459
"JOR",1,35.3480567867781,29.8369209374818
"JOR",1,35.693155117252,32.0003864766769
"JOR",1,35.8183028967248,32.5160382334631
"JOR",1,35.9390713656092,32.2414044734315
"JOR",1,35.8039715360963,31.1802211198466
"JOR",1,36.5669119004485,30.3492760875174
"JOR",1,35.701822295109,31.603102012186
"JOR",1,37.9447735838008,32.3757692252015
"JOR",1,35.6937849112631,30.8103486221178
"JOR",1,36.8423787792626,31.8195279029727
"KAZ",1,77.9626608930279,44.9965034006155
"KAZ",1,69.9923320850843,51.7780250171081
"KAZ",1,58.5735205191654,48.6469707734192
"KAZ",1,52.1178237537176,47.505875728196
"KAZ",1,81.5205129860821,48.8363102346263
"KAZ",1,53.9515090996574,44.138830203645
"KAZ",1,69.2779683829632,53.8556523914663
"KAZ",1,76.2609744580362,52.0930685961682
"KAZ",1,71.0365511727487,48.2224088168286
"KAZ",1,64.0508012731646,51.6635320170375
"KAZ",1,63.6105884685182,45.2046975156642
"KAZ",1,68.5079266923381,43.25287016928
"KAZ",1,50.7000014828293,49.8162893214103
"KAZ",1,72.1967413484114,44.3154578395784
"KEN",1,35.946753331112,0.676020927890528
"KEN",1,35.2975805906207,-0.719455141881352
"KEN",1,34.7021245452473,0.750604379267814
"KEN",1,34.1935811407044,0.392642802335022
"KEN",1,35.5466479486284,0.78581888164573
"KEN",1,37.625869438193,-0.592255189493287
"KEN",1,40.2047432804398,-0.489620172743972
"KEN",1,34.3632977006054,-0.53604125798685
"KEN",1,38.5397761338269,1.01240926769446
"KEN",1,36.9063519155408,-2.11897996569023
"KEN",1,34.6781508483406,0.336430405937105
"KEN",1,35.3136373273007,-0.288527945284639
"KEN",1,36.8263527417814,-1.06345605381337
"KEN",1,39.6868354251073,-3.17460728546217
"KEN",1,37.3192437596815,-0.520117145044716
"KEN",1,34.7741055285945,-0.76851653852512
"KEN",1,34.8344003108725,-0.163033563715492
"KEN",1,38.4062442848129,-1.48875510314369
"KEN",1,39.1542353384687,-4.14453759781491
"KEN",1,36.7706685446374,0.329452607047397
"KEN",1,40.7767861072999,-2.04108047672212
"KEN",1,37.4120923639941,-1.27766822361657
"KEN",1,37.7875325563199,-2.15530348736737
"KEN",1,40.7354652750285,3.43929187477679
"KEN",1,37.5687691337327,2.97905325171854
"KEN",1,37.7636386473924,0.16967956499552
"KEN",1,34.3654609769998,-0.988696437341776
"KEN",1,39.6603990723048,-3.99552670250531
"KEN",1,37.0321010937064,-0.80326275087134
"KEN",1,36.8666682993684,-1.29054817425133
"KEN",1,36.0777545826682,-0.457345298344548
"KEN",1,35.1094600144986,0.193046662569217
"KEN",1,35.5739026097282,-1.25169158583192
"KEN",1,34.9639163132138,-0.636164155691048
"KEN",1,36.4821905552594,-0.315865783257712
"KEN",1,36.9557497885994,-0.336504023959943
"KEN",1,37.118169766027,1.32159232482041
"KEN",1,34.2488235607046,-0.0545972849612939
"KEN",1,38.4167126688328,-3.43304525012291
"KEN",1,39.4176543265632,-1.52521571307697
"KEN",1,37.8863246486959,-0.19864417957583
"KEN",1,34.9580651557048,1.05599619344859
"KEN",1,35.4329616375572,3.2665909332988
"KEN",1,35.3231266078971,0.528093679714544
"KEN",1,34.7208526480028,0.0821982091594555
"KEN",1,40.0339662739597,1.81112909622731
"KEN",1,35.2470718449244,1.73073701412759
"KWT",1,47.9469998527238,28.8289108054721
"KWT",1,47.938814420545,29.2590350059917
"KWT",1,47.4134452242875,29.5313149194177
"KWT",1,47.94912343778,29.3477069773056
"KWT",1,48.038335040345,29.3311437771791
"KWT",1,48.058215214701,29.2580733784426
"KGZ",1,70.8761249501221,39.8763371378286
"KGZ",1,74.6032753630821,42.877271932595
"KGZ",1,74.6030196209854,42.6161215885169
"KGZ",1,72.455766521713,41.5746329516383
"KGZ",1,75.5946181927458,41.3759162434763
"KGZ",1,73.2217824060113,40.1378586990919
"KGZ",1,72.8096094143755,40.5186488109538
"KGZ",1,72.1263891323481,42.4321833866792
"KGZ",1,77.924432087363,42.1744323165917
"LAO",1,106.944174210593,14.7968615838207
"LAO",1,100.642747428092,20.3516404307535
"LAO",1,104.259543708609,18.489360041554
"LAO",1,105.960674790539,14.7750183672926
"LAO",1,104.009132895078,20.2847805141565
"LAO",1,105.260160849836,17.5703615621707
"LAO",1,101.143400540175,20.889195148571
"LAO",1,102.553037957371,20.1347971384084
"LAO",1,101.730172698432,20.4193328806364
"LAO",1,102.241384053441,21.6560279722756
"LAO",1,106.273997342426,15.8488652519978
"LAO",1,105.705611774233,16.5544183324912
"LAO",1,102.131258018241,18.6319352961059
"LAO",1,102.580383296199,18.1430103444542
"LAO",1,101.34637104414,18.9447291187687
"LAO",1,103.092166028305,18.8851126839222
"LAO",1,107.039102739554,15.5825280345121
"LAO",1,103.519167152577,19.4663275262904
"LVA",1,21.9902253202736,56.9306704572255
"LVA",1,27.1695364936475,56.4022396797061
"LVA",1,24.2332670996748,57.1065520463655
"LVA",1,26.04058296518,57.3088735798714
"LVA",1,24.7043502268126,56.4913904275105
"LBN",1,36.1830324694776,34.5485778511887
"LBN",1,36.2698481815486,34.1562993436123
"LBN",1,35.5026967214491,33.888078135217
"LBN",1,35.8540180346678,33.6435867013879
"LBN",1,35.6896995443968,33.8875728817913
"LBN",1,35.5162992868109,33.296935490754
"LBN",1,35.921804238036,34.3142464728219
