"Ctrl_gbifID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_municipality","Ctrl_county","Ctrl_locality","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_coordinates_validated_by_gbif_issue","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_reviewed","wcvp_searchNotes","parseGBIF_digital_voucher","parseGBIF_duplicates","parseGBIF_num_duplicates","parseGBIF_non_groupable_duplicates","parseGBIF_duplicates_grouping_status","parseGBIF_unidentified_sample","parseGBIF_sample_taxon_name","parseGBIF_sample_taxon_name_status","parseGBIF_number_taxon_names","parseGBIF_useful_for_spatial_analysis","parseGBIF_decimalLatitude","parseGBIF_decimalLongitude","parseGBIF_freq_duplicate_or_missing_data","parseGBIF_duplicates_map","parseGBIF_merged_fields","parseGBIF_merged"
3308576569,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","890087",,"Agustín Flores M.; Oscar Gutiérrez","PRESENT",1996-09-21,1996,9,21,,,,"MX","Sonora",,"HERMOSILLO","6 km al N de Hermosillo, 1.5 km al E del Rancho La Caridad","México","Sonora","Hermosillo",,"Agustín Flores M.",,"Phaulothamnus spinescens A.Gray",29.20556,-110.92444,"AGUSTIN",,"ACHATOCARPACEAE_AGUSTIN_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,29.20556,-110.92444,"","","","FALSE"
3308503248,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","896701",,"Agustín Flores M.; O. Gutiérrez R.","PRESENT",1996-08-11,1996,8,11,,,,"MX","Sonora",,"MAGDALENA","Rancho La Tinaja Colorada, unos 15 km al NE de Magdalena de Kino","México","Sonora","Imuris",,"Agustín Flores M.",,"Phaulothamnus spinescens A.Gray",30.70278,-110.80556,"AGUSTIN",,"ACHATOCARPACEAE_AGUSTIN_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,30.70278,-110.80556,"","","","FALSE"
3307931628,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","897604",,"Agustín Flores M.; Oscar Gutiérrez","PRESENT",1996-09-21,1996,9,21,,,,"MX","Sonora",,"HERMOSILLO","6 km al N de Hermosillo, 1.5 km al E del Rancho La Caridad","México","Sonora","Hermosillo",,"Agustín Flores M.",,"Phaulothamnus spinescens A.Gray",29.20556,-110.92444,"AGUSTIN",,"ACHATOCARPACEAE_AGUSTIN_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,29.20556,-110.92444,"","","","FALSE"
1895374038,"Panero J. L. 2003. Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV. LL Herbarium. The University of Texas. Bases de datos SNIB-CONABIO, proyectos AE013, V057, V007 y Q047. México, D. F.","es","CNS-UT","TEX","Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV","PRESERVED_SPECIMEN","00095983",,"J. B. Alcorn","PRESENT",1979-04-06,1979,4,6,"Bosque tropical decíduo",,,"MX","San luis potosi",,"CIUDAD VALLES","Pujal (Mpio Pujal?)","México","San Luis Potosí","Ciudad Valles",,"J. B. Alcorn",,"Achatocarpus nigricans Triana",21.8503324,-98.9393756,"ALCORN",,"ACHATOCARPACEAE_ALCORN_",-1,7,6,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,TRUE,21.8503324,-98.9393756,"","","","FALSE"
1895374037,"Panero J. L. 2003. Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV. LL Herbarium. The University of Texas. Bases de datos SNIB-CONABIO, proyectos AE013, V057, V007 y Q047. México, D. F.","es","CNS-UT","TEX","Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV","PRESERVED_SPECIMEN","00095982",,"J. B. Alcorn","PRESENT",1979-05-29,1979,5,29,"Pastured forest",,,"MX","San luis potosi",,"TANQUIAN DE ESCOBEDO","Between Tamuin pyramids & Sagrada Familia","México","San Luis Potosí","San Vicente Tancuayalab",,"J. B. Alcorn",,"Achatocarpus nigricans Triana",21.8207126,-98.6580968,"ALCORN",,"ACHATOCARPACEAE_ALCORN_",-1,7,6,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,TRUE,21.8207126,-98.6580968,"","","","FALSE"
4062053248,"http://www.tropicos.org/Specimen/102216461",,"MA","Tropicos","Tropicos","PRESERVED_SPECIMEN","102216461","Araujo Murakami 2012","Alejandro Araujo M.;A. T. Fernández C.;D. Choque A.","PRESENT",2005-09-28,2005,9,28,,,,"BO","La Paz",,"Franz Tamayo","Área Natural de Manejo Integrado Madidi, Tuichi, Azariamas.","Bolivia","La Paz","Franz Tamayo","Apolo","A. Fuentes (LPB)",2006-01-01,"Achatocarpus praecox Griseb.",-14.293055,-68.543889,"ALEJANDRO",2012,"ACHATOCARPACEAE_ALEJANDRO_2012",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,TRUE,4,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-14.293055,-68.543889,"{""Ctrl_gbifID"":[{""value"":""1260191226"",""freq"":1},{""value"":""4031684149"",""freq"":1},{""value"":""4061548644"",""freq"":1},{""value"":""4062053248"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus praecox Griseb."",""freq"":4}],""Ctrl_recordedBy"":[{""value"":""Alejandro Araujo M.;A. T. Fernández C.;D. Choque A."",""freq"":4}],""Ctrl_recordNumber"":[{""value"":""Araujo Murakami 2012"",""freq"":4}],""Ctrl_identifiedBy"":[{""value"":""A. Fuentes (LPB)"",""freq"":4}],""Ctrl_dateIdentified"":[{""value"":""2006-01-01"",""freq"":4}],""Ctrl_institutionCode"":[{""value"":""HSB"",""freq"":1},{""value"":""LPB"",""freq"":1},{""value"":""MA"",""freq"":1},{""value"":""MO"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":4}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":4}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":4}],""Ctrl_language"":[{""value"":""empty"",""freq"":4.0}],""wcvp_plant_name_id"":[{""value"":""500159"",""freq"":4}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":4}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":4}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":4}],""wcvp_taxon_name"":[{""value"":""Achatocarpus praecox"",""freq"":4}],""wcvp_taxon_authors"":[{""value"":""Griseb."",""freq"":4}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":4}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":4}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":4.0}],""Ctrl_year"":[{""value"":""2005"",""freq"":4}],""Ctrl_stateProvince"":[{""value"":""La Paz"",""freq"":4}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":4.0}],""Ctrl_locality"":[{""value"":""Área Natural de Manejo Integrado Madidi, Tuichi, Azariamas."",""freq"":4}],""Ctrl_countryCode"":[{""value"":""BO"",""freq"":4}],""Ctrl_eventDate"":[{""value"":""2005-09-28"",""freq"":4}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":4.0}],""Ctrl_level0Name"":[{""value"":""Bolivia"",""freq"":4}],""Ctrl_level1Name"":[{""value"":""La Paz"",""freq"":4}],""Ctrl_level2Name"":[{""value"":""Franz Tamayo"",""freq"":4}],""Ctrl_level3Name"":[{""value"":""Apolo"",""freq"":4}]}","{""Ctrl_gbifID"":[""4062053248"",""4061548644;[4061548644]"",""4031684149;[4031684149]"",""1260191226;[1260191226]""],""Ctrl_institutionCode"":[""MA"",""HSB;[4061548644]"",""MO;[4031684149]"",""LPB;[1260191226]""]}","","FALSE"
4061564759,"http://www.tropicos.org/Specimen/102217249",,"USZ","Tropicos","Tropicos","PRESERVED_SPECIMEN","102217249","Araujo Murakami 2165","Alejandro Araujo M.;A. T. Fernández C.;S. Paredes;Guzmán Jove","PRESENT",2005-10-08,2005,10,8,,,,"BO","La Paz",,"Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan, Buenahora.","Bolivia","La Paz","Franz Tamayo","Apolo","A. Fuentes (LPB)",2005-01-01,"Achatocarpus praecox Griseb.",-14.199722,-68.651944,"ALEJANDRO",2165,"ACHATOCARPACEAE_ALEJANDRO_2165",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,TRUE,5,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-14.199722,-68.651944,"{""Ctrl_gbifID"":[{""value"":""1260195299"",""freq"":1},{""value"":""4031768115"",""freq"":1},{""value"":""4061502215"",""freq"":1},{""value"":""4061526483"",""freq"":1},{""value"":""4061564759"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus praecox Griseb."",""freq"":5}],""Ctrl_recordedBy"":[{""value"":""Alejandro Araujo M.;A. T. Fernández C.;S. Paredes;Guzmán Jove"",""freq"":5}],""Ctrl_recordNumber"":[{""value"":""Araujo Murakami 2165"",""freq"":5}],""Ctrl_identifiedBy"":[{""value"":""A. Fuentes (LPB)"",""freq"":5}],""Ctrl_dateIdentified"":[{""value"":""2005-01-01"",""freq"":5}],""Ctrl_institutionCode"":[{""value"":""BOLV"",""freq"":1},{""value"":""LPB"",""freq"":1},{""value"":""MO"",""freq"":1},{""value"":""NY"",""freq"":1},{""value"":""USZ"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_language"":[{""value"":""empty"",""freq"":5.0}],""wcvp_plant_name_id"":[{""value"":""500159"",""freq"":5}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":5}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":5}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":5}],""wcvp_taxon_name"":[{""value"":""Achatocarpus praecox"",""freq"":5}],""wcvp_taxon_authors"":[{""value"":""Griseb."",""freq"":5}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":5}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":5}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_year"":[{""value"":""2005"",""freq"":5}],""Ctrl_stateProvince"":[{""value"":""La Paz"",""freq"":5}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_locality"":[{""value"":""Parque Nacional Madidi, Tuichi, Río San Juan, Buenahora."",""freq"":5}],""Ctrl_countryCode"":[{""value"":""BO"",""freq"":5}],""Ctrl_eventDate"":[{""value"":""2005-10-08"",""freq"":5}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_level0Name"":[{""value"":""Bolivia"",""freq"":5}],""Ctrl_level1Name"":[{""value"":""La Paz"",""freq"":5}],""Ctrl_level2Name"":[{""value"":""Franz Tamayo"",""freq"":5}],""Ctrl_level3Name"":[{""value"":""Apolo"",""freq"":5}]}","{""Ctrl_gbifID"":[""4061564759"",""4061526483;[4061526483]"",""4061502215;[4061502215]"",""4031768115;[4031768115]"",""1260195299;[1260195299]""],""Ctrl_institutionCode"":[""USZ"",""BOLV;[4061526483]"",""NY;[4061502215]"",""MO;[4031768115]"",""LPB;[1260195299]""]}","","FALSE"
4062192828,"http://www.tropicos.org/Specimen/102229792",,"USZ","Tropicos","Tropicos","PRESERVED_SPECIMEN","102229792","Araujo Murakami 2486","Alejandro Araujo M.;A.S. Poma C.;Pilar Garagorri;S. Paredes;Dante Chambi","PRESENT",2005-11-30,2005,11,30,,,,"BO","La Paz",,"Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Yarimita. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Phyllostylon rhamnoides y Acacia loretensis. Plantas secadas en campo.","Bolivia","La Paz","Franz Tamayo","Apolo","A. Fuentes (LPB)",2008-01-01,"Achatocarpus praecox Griseb.",-14.548611,-68.693333,"ALEJANDRO",2486,"ACHATOCARPACEAE_ALEJANDRO_2486",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,TRUE,6,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-14.548611,-68.693333,"{""Ctrl_gbifID"":[{""value"":""1260239744"",""freq"":1},{""value"":""4031698329"",""freq"":1},{""value"":""4061514719"",""freq"":1},{""value"":""4061549197"",""freq"":1},{""value"":""4062065777"",""freq"":1},{""value"":""4062192828"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus praecox Griseb."",""freq"":6}],""Ctrl_recordedBy"":[{""value"":""Alejandro Araujo M.;A.S. Poma C.;Pilar Garagorri;S. Paredes;Dante Chambi"",""freq"":6}],""Ctrl_recordNumber"":[{""value"":""Araujo Murakami 2486"",""freq"":6}],""Ctrl_identifiedBy"":[{""value"":""A. Fuentes (LPB)"",""freq"":6}],""Ctrl_dateIdentified"":[{""value"":""2008-01-01"",""freq"":6}],""Ctrl_institutionCode"":[{""value"":""BOLV"",""freq"":1},{""value"":""LPB"",""freq"":1},{""value"":""MA"",""freq"":1},{""value"":""MO"",""freq"":1},{""value"":""NY"",""freq"":1},{""value"":""USZ"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":6}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":6}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":6}],""Ctrl_language"":[{""value"":""empty"",""freq"":6.0}],""wcvp_plant_name_id"":[{""value"":""500159"",""freq"":6}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":6}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":6}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":6}],""wcvp_taxon_name"":[{""value"":""Achatocarpus praecox"",""freq"":6}],""wcvp_taxon_authors"":[{""value"":""Griseb."",""freq"":6}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":6}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":6}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":6.0}],""Ctrl_year"":[{""value"":""2005"",""freq"":6}],""Ctrl_stateProvince"":[{""value"":""La Paz"",""freq"":6}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":6.0}],""Ctrl_locality"":[{""value"":""Parque Nacional Madidi, rio Tuichi, arroyo Yarimita. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Phyllostylon rhamnoides y Acacia loretensis. Plantas secadas en campo."",""freq"":6}],""Ctrl_countryCode"":[{""value"":""BO"",""freq"":6}],""Ctrl_eventDate"":[{""value"":""2005-11-30"",""freq"":6}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":6.0}],""Ctrl_level0Name"":[{""value"":""Bolivia"",""freq"":6}],""Ctrl_level1Name"":[{""value"":""La Paz"",""freq"":6}],""Ctrl_level2Name"":[{""value"":""Franz Tamayo"",""freq"":6}],""Ctrl_level3Name"":[{""value"":""Apolo"",""freq"":6}]}","{""Ctrl_gbifID"":[""4062192828"",""4062065777;[4062065777]"",""4061549197;[4061549197]"",""4061514719;[4061514719]"",""4031698329;[4031698329]"",""1260239744;[1260239744]""],""Ctrl_institutionCode"":[""USZ"",""MA;[4062065777]"",""NY;[4061549197]"",""BOLV;[4061514719]"",""MO;[4031698329]"",""LPB;[1260239744]""]}","","FALSE"
4062144233,"http://www.tropicos.org/Specimen/102230093",,"USZ","Tropicos","Tropicos","PRESERVED_SPECIMEN","102230093","Araujo Murakami 2545","Alejandro Araujo M.;A.S. Poma C.;Pilar Garagorri;S. Paredes;Evert Cuevas","PRESENT",2005-12-03,2005,12,3,,,,"BO","La Paz",,"Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Phyllostylon rhamnoides y Acacia loretensis. Plantas secadas en campo.","Bolivia","La Paz","Franz Tamayo","Apolo","A. Fuentes (LPB)",2008-01-01,"Achatocarpus praecox Griseb.",-14.428611,-68.587778,"ALEJANDRO",2545,"ACHATOCARPACEAE_ALEJANDRO_2545",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,TRUE,5,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-14.428611,-68.587778,"{""Ctrl_gbifID"":[{""value"":""1260239886"",""freq"":1},{""value"":""4031685424"",""freq"":1},{""value"":""4061549207"",""freq"":1},{""value"":""4061551665"",""freq"":1},{""value"":""4062144233"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus praecox Griseb."",""freq"":5}],""Ctrl_recordedBy"":[{""value"":""Alejandro Araujo M.;A.S. Poma C.;Pilar Garagorri;S. Paredes;Evert Cuevas"",""freq"":5}],""Ctrl_recordNumber"":[{""value"":""Araujo Murakami 2545"",""freq"":5}],""Ctrl_identifiedBy"":[{""value"":""A. Fuentes (LPB)"",""freq"":5}],""Ctrl_dateIdentified"":[{""value"":""2008-01-01"",""freq"":5}],""Ctrl_institutionCode"":[{""value"":""BOLV"",""freq"":1},{""value"":""LPB"",""freq"":1},{""value"":""MA"",""freq"":1},{""value"":""MO"",""freq"":1},{""value"":""USZ"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":5}],""Ctrl_language"":[{""value"":""empty"",""freq"":5.0}],""wcvp_plant_name_id"":[{""value"":""500159"",""freq"":5}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":5}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":5}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":5}],""wcvp_taxon_name"":[{""value"":""Achatocarpus praecox"",""freq"":5}],""wcvp_taxon_authors"":[{""value"":""Griseb."",""freq"":5}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":5}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":5}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_year"":[{""value"":""2005"",""freq"":5}],""Ctrl_stateProvince"":[{""value"":""La Paz"",""freq"":5}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_locality"":[{""value"":""Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Phyllostylon rhamnoides y Acacia loretensis. Plantas secadas en campo."",""freq"":5}],""Ctrl_countryCode"":[{""value"":""BO"",""freq"":5}],""Ctrl_eventDate"":[{""value"":""2005-12-03"",""freq"":5}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_level0Name"":[{""value"":""Bolivia"",""freq"":5}],""Ctrl_level1Name"":[{""value"":""La Paz"",""freq"":5}],""Ctrl_level2Name"":[{""value"":""Franz Tamayo"",""freq"":5}],""Ctrl_level3Name"":[{""value"":""Apolo"",""freq"":5}]}","{""Ctrl_gbifID"":[""4062144233"",""4061551665;[4061551665]"",""4061549207;[4061549207]"",""4031685424;[4031685424]"",""1260239886;[1260239886]""],""Ctrl_institutionCode"":[""USZ"",""MA;[4061551665]"",""BOLV;[4061549207]"",""MO;[4031685424]"",""LPB;[1260239886]""]}","","FALSE"
1055760318,,,"NHMUK","BOT",,"PRESERVED_SPECIMEN","BM000993210","14935","Henrik Franz Alexander von Eggers","PRESENT",,,,,,,,"EC",,,,,"Ecuador","Tungurahua","Ambato","Pilaguin (Pilahuin)",,,"Achatocarpus pubescens C.H.Wright",-1.427421,-78.767071,"ALEXANDER",14935,"ACHATOCARPACEAE_ALEXANDER_14935",-3,5,2,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,-1.427421,-78.767071,"","","","FALSE"
1056689090,,,"NHMUK","BOT",,"PRESERVED_SPECIMEN","BM000993211","15503","Henrik Franz Alexander von Eggers","PRESENT",,,,,,,,"EC",,,,,"Ecuador","Tungurahua","Ambato","Pilaguin (Pilahuin)",,,"Achatocarpus pubescens C.H.Wright",-1.427421,-78.767071,"ALEXANDER",15503,"ACHATOCARPACEAE_ALEXANDER_15503",-3,5,2,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,-1.427421,-78.767071,"","","","FALSE"
3308639006,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","1219646",,"Alfredo Pérez J.","PRESENT",1980-10-06,1980,10,6,,,,"MX","Jalisco",,,"Estación de Biología, Chamela (UNAM)","México","Jalisco","La Huerta",,,,"Achatocarpus gracilis H.Walter",19.5,-105.05,"ALFREDO",,"ACHATOCARPACEAE_ALFREDO_",-3,7,4,TRUE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus gracilis","identified",1,TRUE,19.5,-105.05,"","","","FALSE"
