"Ctrl_gbifID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_municipality","Ctrl_county","Ctrl_locality","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_coordinates_validated_by_gbif_issue","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_reviewed","wcvp_searchNotes","parseGBIF_digital_voucher","parseGBIF_duplicates","parseGBIF_num_duplicates","parseGBIF_non_groupable_duplicates","parseGBIF_duplicates_grouping_status","parseGBIF_unidentified_sample","parseGBIF_sample_taxon_name","parseGBIF_sample_taxon_name_status","parseGBIF_number_taxon_names","parseGBIF_useful_for_spatial_analysis","parseGBIF_decimalLatitude","parseGBIF_decimalLongitude","parseGBIF_freq_duplicate_or_missing_data"
1260836625,"http://www.tropicos.org/Specimen/3421042",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","3421042","Smith 1769","Herbert H. Smith","PRESENT",1898-01-01,1898,,,,,,"CO",,,,,,,,,"R. L. Liesner",1981-01-01,"Achatocarpus nigricans Triana",,,"SMITH",1769,"ACHATOCARPACEAE_SMITH_1769",-9,6,-3,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
2515184288,,,,"Botany",,"PRESERVED_SPECIMEN","U.1052107","Solomon, JC; Nee, MH  17970","Solomon JC; Nee MH","PRESENT",1988-03-09,1988,3,9,,,,"BO","Santa Cruz",,,,"Bolivia","Santa Cruz","Manuel María Caballero","Comarapa","Liesner RL",,"Achatocarpus praecox Griseb.",-18.066667,-64.4,"SOLOMON",17970,"ACHATOCARPACEAE_SOLOMON_17970",0,6,6,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,4,FALSE,"groupable",FALSE,"Achatocarpus praecox","divergent identifications",2,TRUE,-18.066667,-64.4,""
1261462069,"http://www.tropicos.org/Specimen/741323",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741323","Solomon 17970","James C. Solomon;Michael H. Nee","PRESENT",1988-03-09,1988,3,9,,,,"BO","Santa Cruz",,"Manuel Maria Caballero","5.7 km al SE de San Isidro. Vegetación de arbustos espinosos y árboles pequeños muy dispersos con la mayor parte del suelo desnudo. Suelos muy arcillosos y densos. Arbustos comunes: Capparis (2 spp), Prosopis, Bougainvillea, Croton y Lycium.","Bolivia","Santa Cruz","Manuel María Caballero","Comarapa","Ronald Liesner (MO)",1996-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",-18.06666,-64.4,"SOLOMON",17970,"ACHATOCARPACEAE_SOLOMON_17970",-3,8,5,TRUE,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta","Y","Accepted",FALSE,TRUE,4,FALSE,"groupable",FALSE,"Achatocarpus praecox","divergent identifications",2,TRUE,-18.066667,-64.4,""
1095493017,,"pt","MBM","MBM","MBM - Herbário do Museu Botânico Municipal","PRESERVED_SPECIMEN","145170","17970","Solomon, JC; Nee, M","PRESENT",1988-03-09,1988,3,9,,,,"BO","Santa Cruz","Caballero",,"San Isidro","Bolivia","Santa Cruz","Manuel María Caballero","Comarapa","Liesner, R",1989-01-01,"Achatocarpus praecox Griseb.",-18.066667,-64.4,"SOLOMON",17970,"ACHATOCARPACEAE_SOLOMON_17970",-3,9,6,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,4,FALSE,"groupable",FALSE,"Achatocarpus praecox","divergent identifications",2,TRUE,-18.066667,-64.4,""
2268876660,"http://www.tropicos.org/Specimen/100977182",,"MEXU","Tropicos","Tropicos","PRESERVED_SPECIMEN","100977182","Rojas Solorio 254","Misael Rojas Solorio","PRESENT",2014-12-20,2014,12,20,,,,"MX","Michoacán",,"Churumuco","La Barranca, Ejido Llano Ojo de Agua.","México","Michoacán","Churumuco",,"Guadalupe Cornejo Tenorio",2016-01-01,"Achatocarpus oaxacanus Standl.",18.703167,-101.671722,"SOLORIO",254,"ACHATOCARPACEAE_SOLORIO_254",-3,8,5,TRUE,500157,"Species","Accepted","Achatocarpaceae","Achatocarpus oaxacanus","Standl.","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus oaxacanus","identified",1,TRUE,18.703167,-101.671722,""
1259391689,"http://www.tropicos.org/Specimen/2110990",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","2110990","Soria Rey 2329","Nélida Soria","PRESENT",,,,,,,,"PY","Paraguarí",,,"Paraguari, Mbatovi, En el cerro",,,,,,,"Achatocarpus praecox f. praecox",,,"SORIA",2329,"ACHATOCARPACEAE_SORIA_2329",-9,7,-2,FALSE,,,,,,,,"Not found",FALSE,TRUE,2,FALSE,"groupable",TRUE,"","unidentified",0,FALSE,,,""
1936666219,,"es","MA","MA",,"PRESERVED_SPECIMEN","MA-01-00749252","3503","N. Soria","PRESENT",1989-03-29,1989,3,29,"Habitat: orillas del camino al cerro",,,"PY",,,,"Guaira: en la cumbre del Acati","Paraguay","Concepción","Yby Yaù",,,2009-10-01,"Achatocarpus Triana",-22.9167,-56.25,"SORIA",3503,"ACHATOCARPACEAE_SORIA_3503",-3,7,4,TRUE,,,,,,,,,FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox var. bicornutus","identified",1,TRUE,-25.91666,-56.25,""
3343001398,,"pt","Universidade de São Paulo","ESA","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","PRESERVED_SPECIMEN","087301","29669","Souza, V.C.","PRESENT",,,,,,,,"BR","Paraná","Leópolis",,,,,,,"Gissi, D.S.",1905-02-07,"Achatocarpus praecox Griseb.",,,"SOUZA",29669,"ACHATOCARPACEAE_SOUZA_29669",-9,7,-2,FALSE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,12,FALSE,"groupable",FALSE,"Achatocarpus praecox","divergent identifications",2,FALSE,,,""
2996093578,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4566615",,"FLOR","FLOR",,"PRESERVED_SPECIMEN","FLOR0060971","29669","Souza, V.C.","PRESENT",2004-01-13,2004,1,13,,,,"BR","Paraná","Leópolis",,"Estrada para o distrito de Primavera.",,,,,"Guedes, M.L.S.",,"Achatocarpus praecox Griseb.",,,"SOUZA",29669,"ACHATOCARPACEAE_SOUZA_29669",-9,9,0,FALSE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,12,FALSE,"groupable",FALSE,"Achatocarpus praecox","divergent identifications",2,FALSE,,,""
2996032034,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4583129",,"UNIP","UNIP",,"PRESERVED_SPECIMEN","UNIP06997","29669","Souza, V.C.","PRESENT",2004-01-13,2004,1,13,,,,"BR","Paraná","Leópolis",,"Estrada para o Distrito de Primavera.",,,,,"Gissi, D.S.",2010-08-16,"Achatocarpus praecox Griseb.",,,"SOUZA",29669,"ACHATOCARPACEAE_SOUZA_29669",-9,9,0,FALSE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,12,FALSE,"groupable",FALSE,"Achatocarpus praecox","divergent identifications",2,FALSE,,,""
